college,lnwage,propensity,weight
1,11.289794413577894,0.7355726194438288,1.3594850781097676
0,11.211833885608513,0.12886689280455188,1.1479301977391605
0,11.289794413577894,0.11404859003448348,1.1287300734008905
0,10.862856930775358,0.11363985214581221,1.128209568560732
1,11.289794413577894,0.493389320281721,2.026797011797922
0,10.308985993422082,0.8168994232365772,5.461479246414725
0,11.289794413577894,0.18538827872410274,1.2275787026900813
0,8.853808274977197,0.7603978285991426,4.17358488094412
0,11.156264806643742,0.3274112711907583,1.4867926820159636
0,11.002116507732017,0.2968252769620296,1.4221216537472174
0,10.714439990727769,0.12919595517751337,1.148363981478577
0,11.156264806643742,0.04315860492805678,1.0451052861533145
0,11.289794413577894,0.3839971029954615,1.623368988786805
0,11.082157933374816,0.17298081960143027,1.2091617990263113
0,11.407576060361786,0.43851888888627827,1.781003813318773
0,11.451060699493427,0.11458815715533484,1.1294179178665424
1,9.392745258631441,0.023970761827696845,41.717489297505644
0,10.596659732783579,0.1659155463495984,1.1989193607715176
1,10.596659732783579,0.8389563481278293,1.191957128915643
0,11.695255355062795,0.27995177153709144,1.388795861819848
0,11.002116507732017,0.13062406813627497,1.1502503846135348
0,11.002116507732017,0.43552705436263134,1.7715640895257796
0,9.036106025364846,0.07821885061698472,1.084856205477124
0,8.03947991910045,0.21450298276916152,1.273079309104651
0,9.546884034617925,0.19538605037251758,1.2428320444394194
1,11.002116507732017,0.6433999766022218,1.5542431401396273
0,10.596659732783579,0.14685213833044183,1.172129761941923
0,11.736077016252437,0.40036043075430927,1.6676684650046323
0,10.308985993422082,0.041423436139678686,1.0432134872699794
0,9.680406499268875,0.0714369053479803,1.0769327423838133
0,0.0,0.14534477875162335,1.1700624709684933
0,9.90353755128617,0.09547114318524606,1.1055479241662252
0,11.695255355062795,0.2366060670211387,1.3099396743931033
0,11.719947764402807,0.07019143780303432,1.0754902037438598
0,9.798182590890704,0.02500741800803517,1.0256488289961587
0,10.308985993422082,0.255223682591963,1.3426850137772772
0,10.463131911491967,0.02918457729253844,1.0300619217720572
0,11.156264806643742,0.06423617206123548,1.0686457096794717
0,11.002116507732017,0.03563014328744188,1.0369465543115393
0,9.210440366976517,0.23492048425679107,1.3070536845161593
0,8.922791623969637,0.05028464685582332,1.0529470716561002
0,8.987321812850125,0.045555184495709986,1.0477295111835674
1,11.695255355062795,0.16803241910151834,5.951232538024944
1,11.918397239722838,0.5368679287497301,1.8626554995170266
